"County_Name","ID","Gender","Race","ACT_Score","HS_GPA","HS_Type","College_Type","PostHS_Plan","FirstGen","PellElig","County_FIPS","State"
"Chesterfield ",3536,1,1,20,1.86,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3537,1,1,19,3.35,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3538,2,3,23,3.45,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3539,2,1,23,3.35,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3540,1,1,22,3.02,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3541,1,1,21,2.03,2,0,1,2,2,"041"," Virginia"
"Chesterfield ",3542,1,1,21,2.19,1,0,3,1,1,"041"," Virginia"
"Chesterfield ",3543,2,1,17,3,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3544,1,4,23,3.57,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3545,2,2,21,2.81,1,2,2,2,2,"041"," Virginia"
"Chesterfield ",3546,1,1,25,2.86,1,1,4,2,2,"041"," Virginia"
"Chesterfield ",3547,2,4,23,3.37,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3548,2,4,27,2.05,2,0,3,2,2,"041"," Virginia"
"Chesterfield ",3549,1,1,20,3.55,1,0,1,1,2,"041"," Virginia"
"Chesterfield ",3550,2,1,21,3.28,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3551,2,3,21,3.43,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3552,1,1,25,2.34,2,3,3,2,1,"041"," Virginia"
"Chesterfield ",3553,2,3,22,3.52,2,3,1,2,2,"041"," Virginia"
"Chesterfield ",3554,2,3,23,3.65,2,1,2,1,2,"041"," Virginia"
"Chesterfield ",3555,1,1,14,2.25,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3556,1,3,27,2.14,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3557,1,1,20,2.32,3,1,1,2,2,"041"," Virginia"
"Chesterfield ",3558,1,1,18,1.98,1,1,4,1,2,"041"," Virginia"
"Chesterfield ",3559,2,1,24,3.43,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3560,2,1,27,3.22,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3561,1,1,23,3.4,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3562,2,3,19,2.91,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3563,1,2,18,3.78,1,0,3,2,2,"041"," Virginia"
"Chesterfield ",3564,1,4,21,3.86,2,1,3,2,1,"041"," Virginia"
"Chesterfield ",3565,2,3,23,1.94,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3566,1,2,20,3.04,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3567,2,1,22,3.1,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3568,2,4,20,3.36,1,0,1,2,1,"041"," Virginia"
"Chesterfield ",3569,1,1,27,3.93,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3570,1,1,18,3.63,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3571,2,4,20,2.02,1,0,2,2,2,"041"," Virginia"
"Chesterfield ",3572,2,3,24,2.5,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3573,1,1,23,3.29,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3574,2,1,23,3.71,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3575,1,2,25,3.51,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3576,2,4,22,3.52,2,1,2,2,1,"041"," Virginia"
"Chesterfield ",3577,2,1,18,2.37,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3578,2,4,22,3.16,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3579,1,3,20,3.69,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3580,1,2,15,2.36,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3581,2,1,23,2.58,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3582,1,1,20,3.67,1,1,2,1,1,"041"," Virginia"
"Chesterfield ",3583,2,4,17,2.22,1,0,1,1,2,"041"," Virginia"
"Chesterfield ",3584,1,1,16,2.76,1,1,4,2,1,"041"," Virginia"
"Chesterfield ",3585,2,4,21,2.75,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3586,2,1,21,3.71,2,1,1,1,2,"041"," Virginia"
"Chesterfield ",3587,1,2,16,3.2,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3588,1,2,16,2.74,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3589,2,1,21,3.82,2,1,1,2,1,"041"," Virginia"
"Chesterfield ",3590,2,1,25,2.7,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3591,1,1,22,1.89,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3592,1,1,23,3.7,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3593,1,1,12,3.99,2,3,2,2,2,"041"," Virginia"
"Chesterfield ",3594,2,1,22,2.06,3,1,1,2,2,"041"," Virginia"
"Chesterfield ",3595,2,3,21,2.7,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3596,1,1,23,2.27,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3597,2,1,24,2.72,2,1,2,2,2,"041"," Virginia"
"Chesterfield ",3598,1,4,19,3.01,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3599,2,1,20,3.3,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3600,2,1,27,2.25,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3601,2,1,23,1.91,1,2,2,2,1,"041"," Virginia"
"Chesterfield ",3602,1,1,22,3.24,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3603,1,1,15,2.16,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3604,1,1,17,3.69,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3605,2,1,25,2.77,2,2,4,2,2,"041"," Virginia"
"Chesterfield ",3606,1,1,24,2.62,1,2,1,2,2,"041"," Virginia"
"Chesterfield ",3607,2,4,17,1.86,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3608,1,1,18,3.85,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3609,2,1,20,3.38,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3610,2,4,22,2.38,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3611,1,1,21,2.63,1,2,2,2,1,"041"," Virginia"
"Chesterfield ",3612,1,3,26,1.79,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3613,1,1,23,2.37,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3614,2,1,18,3.58,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3615,2,1,25,3,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3616,1,2,21,1.93,2,0,1,2,1,"041"," Virginia"
"Chesterfield ",3617,2,1,21,2.65,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3618,1,1,21,1.86,1,2,1,1,2,"041"," Virginia"
"Chesterfield ",3619,1,2,27,3.87,3,0,1,2,2,"041"," Virginia"
"Chesterfield ",3620,2,4,23,2.3,2,1,2,2,2,"041"," Virginia"
"Chesterfield ",3621,2,1,21,2.71,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3622,1,4,21,2.21,2,0,3,2,2,"041"," Virginia"
"Chesterfield ",3623,2,1,28,3.78,3,1,1,2,2,"041"," Virginia"
"Chesterfield ",3624,1,1,11,2.62,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3625,1,2,15,1.84,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3626,1,2,22,1.75,1,2,1,2,2,"041"," Virginia"
"Chesterfield ",3627,2,3,23,2.89,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3628,2,1,26,2.06,3,3,1,1,1,"041"," Virginia"
"Chesterfield ",3629,1,1,20,2.74,3,3,1,2,2,"041"," Virginia"
"Chesterfield ",3630,1,4,24,2.15,1,1,2,2,1,"041"," Virginia"
"Chesterfield ",3631,2,1,24,2.44,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3632,1,1,21,3.8,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3633,1,4,23,3.27,2,3,2,2,2,"041"," Virginia"
"Chesterfield ",3634,2,3,22,2.64,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3635,2,1,21,3.08,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3636,1,1,19,3.05,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3637,2,1,20,3.26,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3638,1,3,24,2.09,3,0,1,2,2,"041"," Virginia"
"Chesterfield ",3639,1,4,22,3.5,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3640,2,3,18,2.02,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3641,2,2,18,2.19,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3642,2,1,20,3.61,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3643,1,4,24,2.01,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3644,1,3,21,3.6,2,0,1,2,2,"041"," Virginia"
"Chesterfield ",3645,2,1,17,2.18,1,1,3,1,2,"041"," Virginia"
"Chesterfield ",3646,2,1,21,3.34,1,3,3,1,2,"041"," Virginia"
"Chesterfield ",3647,2,1,26,3.3,2,0,3,2,2,"041"," Virginia"
"Chesterfield ",3648,2,1,24,1.96,1,1,3,1,1,"041"," Virginia"
"Chesterfield ",3649,1,1,19,2.54,1,0,1,2,1,"041"," Virginia"
"Chesterfield ",3650,2,1,24,2.45,1,1,4,1,2,"041"," Virginia"
"Chesterfield ",3651,2,1,26,2.78,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3652,1,1,17,2.14,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3653,2,2,17,2.95,3,2,1,2,2,"041"," Virginia"
"Chesterfield ",3654,1,1,18,2.78,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3655,2,4,24,1.76,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3656,2,1,16,2.73,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3657,1,4,20,3.39,2,1,1,1,2,"041"," Virginia"
"Chesterfield ",3658,2,4,22,2.49,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3659,2,1,22,2.12,1,3,2,1,1,"041"," Virginia"
"Chesterfield ",3660,2,3,23,2.02,1,2,2,2,2,"041"," Virginia"
"Chesterfield ",3661,2,1,25,3.72,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3662,2,4,18,2.78,1,0,2,1,1,"041"," Virginia"
"Chesterfield ",3663,2,3,20,2.41,2,0,2,2,2,"041"," Virginia"
"Chesterfield ",3664,1,1,22,2.69,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3665,2,1,23,3.56,2,1,1,2,1,"041"," Virginia"
"Chesterfield ",3666,1,3,24,2.1,1,1,2,1,2,"041"," Virginia"
"Chesterfield ",3667,1,3,16,3.98,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3668,1,1,18,2.05,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3669,2,3,22,2.09,2,3,4,2,1,"041"," Virginia"
"Chesterfield ",3670,2,1,18,3.63,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3671,1,2,17,2.23,2,0,1,1,1,"041"," Virginia"
"Chesterfield ",3672,2,1,26,2.38,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3673,2,1,13,3.89,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3674,1,1,21,2.93,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3675,1,1,20,2.83,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3676,1,3,15,2.78,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3677,2,4,24,3.26,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3678,1,4,23,2.65,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3679,1,4,15,3.85,1,0,1,2,1,"041"," Virginia"
"Chesterfield ",3680,1,1,24,2.62,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3681,2,1,22,3.75,2,1,1,2,1,"041"," Virginia"
"Chesterfield ",3682,1,4,18,2.27,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3683,2,3,22,1.83,1,1,4,2,1,"041"," Virginia"
"Chesterfield ",3684,2,1,23,1.98,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3685,1,2,20,2.73,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3686,2,1,17,3.75,1,3,3,2,2,"041"," Virginia"
"Chesterfield ",3687,1,1,20,2.48,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3688,1,4,17,2.73,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3689,2,3,24,2.15,1,3,2,1,2,"041"," Virginia"
"Chesterfield ",3690,2,1,22,2.46,1,3,2,1,1,"041"," Virginia"
"Chesterfield ",3691,2,4,17,3.89,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3692,2,1,23,3.78,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3693,2,1,25,2.26,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3694,2,1,22,2.32,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3695,1,3,22,3.14,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3696,1,3,19,2.29,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3697,2,4,19,2.3,1,1,2,2,1,"041"," Virginia"
"Chesterfield ",3698,1,1,22,2.97,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3699,1,1,25,3.77,2,2,3,2,1,"041"," Virginia"
"Chesterfield ",3700,2,1,16,1.99,2,1,4,2,2,"041"," Virginia"
"Chesterfield ",3701,2,2,20,2.52,1,0,2,2,1,"041"," Virginia"
"Chesterfield ",3702,1,1,16,1.77,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3703,1,4,24,3.35,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3704,1,1,22,2.36,1,3,2,2,1,"041"," Virginia"
"Chesterfield ",3705,1,1,18,3.1,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3706,1,1,21,1.75,2,0,2,2,2,"041"," Virginia"
"Chesterfield ",3707,1,1,21,2.57,2,1,3,2,2,"041"," Virginia"
"Chesterfield ",3708,1,3,26,3.79,1,3,4,2,2,"041"," Virginia"
"Chesterfield ",3709,1,1,22,3.24,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3710,2,1,20,3.04,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3711,2,1,19,2.49,1,2,2,2,2,"041"," Virginia"
"Chesterfield ",3712,1,1,20,2.7,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3713,1,2,25,3.22,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3714,2,1,25,4,3,0,1,2,2,"041"," Virginia"
"Chesterfield ",3715,2,1,23,3.6,2,3,1,2,2,"041"," Virginia"
"Chesterfield ",3716,1,2,21,3.28,1,3,3,2,2,"041"," Virginia"
"Chesterfield ",3717,2,2,20,2.86,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3718,1,1,17,2.11,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3719,1,2,18,3.41,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3720,2,3,23,2.1,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3721,1,1,23,3.44,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3722,1,1,20,2.48,1,3,2,2,1,"041"," Virginia"
"Chesterfield ",3723,2,1,17,2.35,3,1,1,1,2,"041"," Virginia"
"Chesterfield ",3724,2,1,21,1.76,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3725,2,4,20,2.58,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3726,2,1,20,3.11,1,2,1,2,1,"041"," Virginia"
"Chesterfield ",3727,1,1,21,2.51,1,0,1,1,1,"041"," Virginia"
"Chesterfield ",3728,1,2,19,2.4,1,3,2,2,1,"041"," Virginia"
"Chesterfield ",3729,1,1,20,3.03,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3730,2,1,26,4,1,3,4,2,2,"041"," Virginia"
"Chesterfield ",3731,1,1,23,1.84,2,2,1,2,2,"041"," Virginia"
"Chesterfield ",3732,1,1,15,2.03,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3733,2,1,23,1.82,1,2,2,2,2,"041"," Virginia"
"Chesterfield ",3734,1,2,20,2.02,1,0,2,2,2,"041"," Virginia"
"Chesterfield ",3735,2,4,17,3.51,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3736,1,2,22,1.77,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3737,2,3,24,2.48,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3738,1,1,17,3.75,1,1,2,1,2,"041"," Virginia"
"Chesterfield ",3739,1,1,17,1.91,1,3,2,2,1,"041"," Virginia"
"Chesterfield ",3740,1,1,19,2.13,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3741,1,1,22,2.79,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3742,2,1,18,1.9,1,3,3,2,2,"041"," Virginia"
"Chesterfield ",3743,2,1,23,2.58,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3744,2,1,22,2.01,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3745,2,2,25,3.7,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3746,1,3,19,2.24,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3747,1,1,29,3.8,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3748,2,1,21,2.68,1,0,2,2,1,"041"," Virginia"
"Chesterfield ",3749,1,1,19,1.89,3,2,4,2,2,"041"," Virginia"
"Chesterfield ",3750,2,2,18,2.68,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3751,2,1,20,1.77,2,1,2,2,2,"041"," Virginia"
"Chesterfield ",3752,2,1,25,2.89,3,1,3,1,2,"041"," Virginia"
"Chesterfield ",3753,2,3,18,1.92,1,3,3,2,2,"041"," Virginia"
"Chesterfield ",3754,1,1,21,2.43,1,3,2,1,2,"041"," Virginia"
"Chesterfield ",3755,2,1,24,3.93,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3756,1,1,18,2.06,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3757,1,1,20,2.33,3,1,2,2,2,"041"," Virginia"
"Chesterfield ",3758,1,4,24,2.52,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3759,2,1,20,1.93,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3760,2,4,13,3.07,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3761,2,1,23,3.09,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3762,1,1,22,3.46,2,1,3,2,2,"041"," Virginia"
"Chesterfield ",3763,1,2,24,2.49,3,3,1,2,1,"041"," Virginia"
"Chesterfield ",3764,1,3,15,3.29,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3765,2,1,21,3.86,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3766,2,4,22,3.36,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3767,1,3,27,3.32,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3768,1,4,26,2.75,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3769,1,1,20,3.08,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3770,1,3,18,3.74,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3771,2,1,15,3.43,2,1,2,2,2,"041"," Virginia"
"Chesterfield ",3772,2,1,21,3.7,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3773,2,2,22,1.76,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3774,1,3,23,2.78,1,0,3,1,1,"041"," Virginia"
"Chesterfield ",3775,2,1,23,2.82,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3776,2,3,20,2.44,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3777,2,4,21,2.09,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3778,2,1,22,3.71,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3779,1,1,21,2.84,2,1,1,1,2,"041"," Virginia"
"Chesterfield ",3780,2,1,22,2.2,2,1,3,1,2,"041"," Virginia"
"Chesterfield ",3781,2,1,24,2.93,2,3,1,1,2,"041"," Virginia"
"Chesterfield ",3782,1,2,24,2.92,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3783,1,1,22,3.88,2,0,2,2,1,"041"," Virginia"
"Chesterfield ",3784,2,1,25,2.16,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3785,2,1,20,2.84,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3786,2,2,22,1.89,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3787,1,3,17,2.59,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3788,2,1,24,3.76,1,3,1,1,1,"041"," Virginia"
"Chesterfield ",3789,1,1,18,2.55,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3790,1,1,22,2.87,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3791,2,1,18,2.72,1,3,3,1,2,"041"," Virginia"
"Chesterfield ",3792,2,2,18,1.81,1,1,2,2,1,"041"," Virginia"
"Chesterfield ",3793,1,4,23,1.87,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3794,2,4,24,3.69,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3795,1,3,24,1.94,3,1,1,2,2,"041"," Virginia"
"Chesterfield ",3796,1,4,22,3.98,2,3,1,1,1,"041"," Virginia"
"Chesterfield ",3797,2,4,20,3.62,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3798,1,1,21,3.94,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3799,2,1,20,3,1,0,1,1,1,"041"," Virginia"
"Chesterfield ",3800,2,2,18,2.95,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3801,1,1,22,2.41,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3802,2,3,19,3.84,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3803,2,1,21,2.96,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3804,1,4,20,3.59,1,2,3,2,2,"041"," Virginia"
"Chesterfield ",3805,2,1,23,2.48,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3806,2,1,17,3.58,1,3,2,1,1,"041"," Virginia"
"Chesterfield ",3807,1,1,18,2.89,1,3,3,2,1,"041"," Virginia"
"Chesterfield ",3808,2,1,24,2.52,1,1,2,2,1,"041"," Virginia"
"Chesterfield ",3809,1,1,18,3.57,2,1,1,2,1,"041"," Virginia"
"Chesterfield ",3810,2,1,23,2.49,1,1,4,2,2,"041"," Virginia"
"Chesterfield ",3811,1,3,24,3.51,1,0,2,2,2,"041"," Virginia"
"Chesterfield ",3812,2,1,23,2.19,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3813,2,2,22,1.91,3,1,1,2,2,"041"," Virginia"
"Chesterfield ",3814,1,3,19,2.05,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3815,1,1,25,3.31,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3816,1,1,19,3.35,2,1,3,2,1,"041"," Virginia"
"Chesterfield ",3817,2,4,26,1.81,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3818,2,1,20,2.47,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3819,1,3,23,2.93,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3820,1,1,19,1.96,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3821,1,1,25,2.77,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3822,1,1,23,2.57,1,1,1,1,2,"041"," Virginia"
"Chesterfield ",3823,2,4,24,1.84,2,2,1,2,2,"041"," Virginia"
"Chesterfield ",3824,1,1,24,3.82,1,0,1,1,2,"041"," Virginia"
"Chesterfield ",3825,2,1,17,3.43,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3826,2,1,21,2.13,1,1,3,1,2,"041"," Virginia"
"Chesterfield ",3827,1,1,19,3.75,2,3,1,2,1,"041"," Virginia"
"Chesterfield ",3828,2,1,20,3.42,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3829,1,1,17,2.2,1,0,1,2,1,"041"," Virginia"
"Chesterfield ",3830,1,3,21,3.56,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3831,1,3,17,1.87,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3832,2,1,17,3.51,2,1,1,2,2,"041"," Virginia"
"Chesterfield ",3833,1,1,25,2.07,2,1,1,1,2,"041"," Virginia"
"Chesterfield ",3834,2,1,21,3.82,2,2,1,2,2,"041"," Virginia"
"Chesterfield ",3835,2,1,19,3.9,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3836,1,1,23,3.79,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3837,1,4,17,2.31,1,3,1,2,1,"041"," Virginia"
"Chesterfield ",3838,1,1,16,3.7,2,1,1,2,1,"041"," Virginia"
"Chesterfield ",3839,2,1,26,2.55,1,3,2,2,2,"041"," Virginia"
"Chesterfield ",3840,1,1,17,3.26,1,1,3,2,1,"041"," Virginia"
"Chesterfield ",3841,1,1,17,3.18,3,3,2,1,2,"041"," Virginia"
"Chesterfield ",3842,1,1,23,3.54,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3843,1,2,20,3.28,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3844,2,1,20,3.51,1,1,1,2,2,"041"," Virginia"
"Chesterfield ",3845,2,2,25,2.6,1,3,1,1,2,"041"," Virginia"
"Chesterfield ",3846,2,1,23,3.42,1,3,2,1,2,"041"," Virginia"
"Chesterfield ",3847,1,2,16,2.74,3,3,1,2,2,"041"," Virginia"
"Chesterfield ",3848,2,1,24,3.57,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3849,1,1,18,3.66,2,3,4,2,1,"041"," Virginia"
"Chesterfield ",3850,1,4,19,3.34,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3851,2,1,23,2.92,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3852,1,4,18,2.43,1,1,2,1,2,"041"," Virginia"
"Chesterfield ",3853,2,3,17,2.38,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3854,2,1,18,2.96,1,3,1,2,2,"041"," Virginia"
"Chesterfield ",3855,1,4,26,1.79,1,0,4,2,2,"041"," Virginia"
"Chesterfield ",3856,1,1,22,1.83,1,3,2,1,2,"041"," Virginia"
"Chesterfield ",3857,1,4,25,2.42,1,1,2,2,2,"041"," Virginia"
"Chesterfield ",3858,1,1,19,1.94,1,1,2,1,2,"041"," Virginia"
"Chesterfield ",3859,2,1,19,3.74,2,1,3,2,1,"041"," Virginia"
"Chesterfield ",3860,1,1,28,3.7,1,0,1,2,2,"041"," Virginia"
"Chesterfield ",3861,1,2,22,1.79,1,1,3,2,2,"041"," Virginia"
"Chesterfield ",3862,2,1,23,2.52,1,0,1,2,1,"041"," Virginia"
"Chesterfield ",3863,2,1,24,1.86,1,1,1,1,1,"041"," Virginia"
"Chesterfield ",3864,2,3,21,2.78,1,1,1,2,1,"041"," Virginia"
"Chesterfield ",3865,2,1,21,3.06,2,0,4,1,2,"041"," Virginia"
"Chesterfield ",3866,2,4,26,2.73,1,1,1,2,2,"041"," Virginia"
